Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Mobility,Auto_Docked,Auto_Engaged,Auto_Cubes_Top,Auto_Cubes_Mid,Auto_Cubes_Low,Auto_Cones_Top,Auto_Cones_Mid,Auto_Cones_Low,Tele_Cubes_Top,Tele_Cubes_Mid,Tele_Cubes_Low,Tele_Cones_Top,Tele_Cones_Mid,Tele_Cones_Low,Endgame_Parked,Endgame_Docked,Endgame_Engaged,Auto_Cubes,Auto_Cones,Tele_Cubes,Tele_Cones,Total Game Pieces
,76283c21-26ae-4843-89b1-fdecb2ce0350,4905,80,zzzzzzzzzz,They seem kinda slow. I feel like they've done better in the past  ,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,5.00
,5f8d330c-3e24-4487-88fc-70c028f2a197,4905,59,Gabe,"I may not be 100%, I was watching 1100",1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,3.00,5.00
,a872c8a1-90a6-4ccc-a1c9-f56d96ee33ce,4905,67,Jean,,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,5.00
,97e6a668-1210-4eb0-9dfc-6fc92647d49d,4905,85,DAB,,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,2.00,2.00,6.00
,486b10dd-47b1-4cb0-b82c-3bac8ab6ad3f,5112,4,zannnnnder,Very slow to place and grab pieces,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,4.00
,16dc8378-e9c3-4163-8ed7-64da24fad378,5112,28,Laura,"Two intakes. 1 for low that takes from human player, and an arm that takes from ground or player as it is an arm. Lower intake seems good for cones and too tight for cubes. Arm appears to be able to grab either. ",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,1.00,0.00,1.00,0.00,4.00,5.00
,a623e6b3-7d4d-49eb-8151-fba25fc8d9b1,5112,21,Rahcek,slow. but can do it,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,3.00,4.00
,7e63c67d-5db4-4fd9-a2b6-2a090d7fea07,5112,13,Laura,Dropped cone in auto but otherwise fine. ,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,0.00,4.00
,8858e7cc-ddc5-46b9-98f1-eb19ac6c3b33,5112,38,Zannnnnder,Has two intakes. one for low goals one for high goals. They only used the low goal one in this match. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,5.00
,3d2bfaed-ba7f-406f-9512-4a9691e86511,5112,43,Laura,Like I've been saying. two different ways of grabbing. Intake and arm.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,1.00,0.00,1.00,0.00,4.00,5.00
,bec98e0d-8295-4985-9ce4-792e0ff6e917,5112,83,Nicholas,"Tall robot, but can only go for low goals.",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,5.00
,4fc5ffb9-2dc1-4a5f-b803-b9c295cc928c,5112,52,evn,Has an auto. Fast.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,0.00,4.00
,b13957f5-9f8f-4556-bc0c-46fb1bda5734,5112,88,jason,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,1.00,1.00,0.00,0.00,5.00,6.00
,6dc59003-e3be-45bb-b587-8e3292b34eed,5112,58,evn,Buggy auto.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,2.00,3.00
,98b7ba33-d647-47bc-b49c-6bfe8ba466eb,5112,63,logan,,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,5.00
,adbe72e4-84e0-452f-af44-3f6c7c21bf70,5112,73,Rahcek,Risky with the charge station. they slam into it. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,5.00
,43ce280f-2079-489e-9732-bed7731fdb55,5459,6,evn,Lost the cube during auto and failed to dock on auto. Arm isn't lifting. No top or middle scoring. Cubes only. Arm partially works.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00
,c00c516f-bace-4fb0-83ce-b15debd6ddd5,5459,15,zannnnnder,Struggled at the human player station. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,0.00,4.00
,08260fd5-5f6b-472f-8c64-499c105417d3,5459,28,Nicholas,"arm seems to have stopped working, couldn't do much after that. didn't defend.",1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,0.00,3.00
,a0890c04-ac1f-4a6b-91e9-9c32ee8bd046,5459,33,Zannnnnder,Arm wasn't working so they pushed pieces around with some difficulty. almost got stuck on a cube. ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,4.00
,5d12a3ed-ac68-4f2a-9896-09b619abfcb8,5459,23,jason,idk,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,0.00,4.00
,d8d0f539-1b7d-43be-8f50-149cd2c52387,5459,64,Jennifer,,1.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00,6.00
,f021383f-38ec-4ec0-9e9e-a6ced2fc3822,5459,39,jason,Top auto fail top capabilities slow ok pickup bad placement,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,0.00,4.00
,e593c0e4-9286-4a45-a364-dc7d8dbce882,5459,89,jason,,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,0.00,3.00
,e697d3f8-f939-4df8-bc2f-ebab8068ca96,5459,51,Rahcek,Bad at picking up. ,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,0.00,5.00
,c860bf56-f31f-4e12-847a-d8de4be46c14,5459,57,Rahcek,Slow and bad at pick up,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,1.00,5.00
,d8c4789d-a051-4460-87de-834b11edc64c,5459,81,DAB,"Slow. picked up cubes, filled low and middle.",1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,3.00
,91690efb-2975-4a12-b129-b701bf30320e,5459,75,logan,Defense i also missed the beginning of the match wad talking to Keith who was very happy,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
,f8d96ddf-5e7c-4328-bed7-defaf04a1f1a,5687,10,evn,Dropped cone and ball on auto. Efficient.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,2.00,5.00
,765331d5-11cb-49ac-bf56-26c0d24936ad,5687,3,Laura,Good.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,2.00,6.00
,9f14381e-cec3-480d-94b1-5ef9818dbef8,5687,27,Zamder,fast but unreliable. had some trouble with pickup about halfway through the match. going slow today. ,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,3.00,6.00
,38570169-2743-440f-9d84-da07b27457b6,5687,21,jason,Almost tipped from interference collected a cube from blue pickup zone,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,2.00,6.00
,119341d1-fed6-438e-9d19-fef8dfb9bdc7,5687,38,DAB,I Missed auto. sorry.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,5.00,6.00
,d1adb3a6-0efc-4173-930e-5b66addb4c89,5687,45,Nicholas,"Quick, but a bit jittery.",1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,4.00,6.00
,8b0f96fe-e36f-4936-9aeb-e493279e0e60,5687,57,Nicholas,"arm had some issues, but it resolved itself.",1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,3.00,7.00
,39508c08-55dd-4ef8-9fe7-5d924544da2a,5687,52,Zannnnnder,They are very quick and efficient but they focus on cones. ,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,7.00
,f4218a50-9ae7-41d0-9e01-1b93e4829654,5687,76,Jennifer,"Fast
Got stuck/stopped releasing cone in mid",1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,4.00,8.00
,0b5846ea-075c-42a3-bfd5-48c3a1c7eabd,5687,64,evn,Jumped off of the charging station at the end of the game?,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,4.00
,8e355451-0441-47e6-81d8-be384b612457,5687,69,Jean,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,3.00,7.00
,d52ace2b-9c8d-4356-9950-a3e7591e18b4,5687,84,DAB,,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,4.00,8.00
,423cf837-7732-43de-b278-57b0ac506ea0,5763,71,logan,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,8f609c4c-5a12-4f85-bd0e-0f00d9958572,5813,23,MDP,Efficient. Scored in auto but didn't move.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,4.00,7.00
,5605a75f-e8f4-4c1e-8056-ae36358c9889,5813,13,Nicholas,auto got caught on dock. ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,4.00,5.00
,9bb19f78-ef1f-4d9a-949f-c3c37f521db1,5813,6,jason,Failed auto dock turret base like blue crew super fast placement decent pickup ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,4.00
,8e7d0ca5-6ca6-4798-ae3b-622395c71ae9,5813,19,Rahcek,Ok auto. Decent speed.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,3.00
,62c13d94-6247-485b-9c85-e7989d870e3a,5813,42,Laura,Efficient. Nice auto. Can pick up from human player station.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,4.00,7.00
,9561622f-2864-4885-8114-a03e01528fb3,5813,35,logan,,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,1.00,0.00,1.00,1.00,6.00,8.00
,6fd60278-c21b-4b14-a3f5-a5ce16a910dc,5813,50,Zannnnnder,they so a good job scoring. cool turret ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,3.00,7.00
,748bb8d7-b068-4e7b-9ca8-bdd98c1950af,5813,65,zaannnnder,another cool turret. wobbly when they extend all the way,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,5.00
,e3f2fbd9-d7b6-4070-a4c5-0e03d6b278ec,5813,71,Jennifer,"Fast driving, slow release cones
dropped one cone when adding to mid
",1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,3.00,6.00
,46aa50a6-824a-4b2e-af51-113ced0e91f3,5813,84,Nicholas,"Has turret, average bot.",0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00,8.00
,804450c7-3c21-4936-a22d-3afe2fe8b130,5813,60,logan,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,4.00
,63f89b85-9f73-424a-8a08-477789c6decf,5813,76,evn,Failed the beginning of auto.,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00
,4be76da6-df34-47c0-b018-c6ff403ecc97,6153,16,evn,,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,4.00,4.00
,4e96860b-7a92-4c7d-a130-cbb574beb500,6153,4,Laura,Smooth onto charge station. Had a hard time at end,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,2.00,2.00,5.00
,6fb59d98-f5e6-4035-b6fb-562478cd8b97,6153,11,jason,Slow pickup and placement con slow at everything pro no disadvantage other than that,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,2.00,5.00
,219e721e-4794-4363-b1df-4de629b43bd5,6153,42,DAB,Picks cones up from top only.,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,5.00
,0c80506f-997e-493a-a52d-07929b1054ba,6153,25,Gabe,They won with only 2 bots,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,4.00
,d192b6a5-d850-414c-97be-427a17b66d99,6153,37,evn,Auto is good it is kinda like ours.,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,4.00,5.00
,2c7b9b8f-5610-4500-8d62-448b445c77a2,6153,56,Laura,No top or middle scoring.,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,0.00,4.00
,7b33415f-71e1-463b-8781-a63b2bd353ef,6153,64,zaannnnder,"cool turret.       
butter on the dog its the butter dog. ",1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,5.00
,eaa898e7-2b40-43d1-baf1-7594f272575f,6153,81,zzzzzzzzzz,Kept throwing cones on the floor from the human player station because they couldn't grab them. so they grabbed a cube. ,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,5.00
,7b522b7b-fb69-4bf2-a4d3-ee9fe03b155f,6153,47,Jean,Rotating turret.,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,5.00
,44abdf6b-813e-4ad5-a4e6-3d2cd2c56474,6153,86,zzzzzzzzzz,I have no good comments. yay drive team!,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,5.00
,f21a264e-d7e3-4f7e-971d-75575fc19277,6153,76,logan,,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,4.00
,e2a6387d-3b10-43d5-a78d-8365aced56d9,6324,8,zannnnnder,Quick but not always efficient,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,6.00
,71dd397a-8c6a-420e-a333-709fc727d464,6324,15,Nicholas,Fast. Nice auto. Efficient.,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,8.00,0.00,9.00
,33c0f460-9221-440b-b235-88d99f4edf27,6324,27,Laura,Very good robot. Fast and efficient. Looks like it could grab cones but easier for it to grab cubes.,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,9.00,0.00,10.00
,e710b620-d322-460a-8cc3-9370a85e1e0a,6324,37,Laura,Tippy. Gets air coming off the ramp. Threw a cube over a tipped robot successfully scoring. ,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,6.00,0.00,7.00
,4fe85559-8a44-4ecf-bae1-167ba41589d3,6324,48,Nicholas,Perfectly average,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00
,ed4dc853-a83b-40d2-a596-ae3463298f65,6324,21,Laura,Cubes only. Bad defense. Bottoms out on ramp.,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,7.00,0.00,8.00
,df2ac7cb-7c3c-4d2e-8ba4-2b89375de3e6,6324,42,evn,Has an auto. Cubes only.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,5.00,0.00,6.00
,815d7e25-ebe7-487a-bf6e-595a81a97461,6324,62,zaannnnder,they really like cubes,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,6.00,0.00,7.00
,30be24d6-ca17-4648-a79b-6122bbd947a9,6324,62,DAB,Sorry did wrong bot   # 8626 right bot docked.,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,4.00
,6f0a9b9e-8eea-443f-9987-0428c97e8954,6324,56,evn,Has an auto.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,0.00,4.00
,884350fd-6ad3-4757-a6cb-7d7a11c95149,6324,70,Jean,,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,6.00,0.00,7.00
,91b0e38a-3040-4f72-bd4e-68d74775f601,6324,83,Laura,Fast. Efficient. Can pick up from human player station.,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,6.00,0.00,7.00
,5afee072-bfae-4472-ab0d-65c32c47c381,6324,87,Rahcek,"Fell over. tried to right, no luck",1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,4.00
,5ed788fd-d4ba-4c91-a644-d1b2dd7268b7,6329,5,Rahcek,Missed a piece in auto. smooth tele,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,5.00,9.00
,6ead8fd7-220f-49c3-bada-a87a613de92e,6329,10,Nicholas,fast and efficient. swerve and good auto.  Can pick up from human player station.,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,5.00,10.00
,0eff4fa4-abe6-4052-a84a-de8099632c5e,6329,16,Rahcek,Fast and efficient. great pick up,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,4.00,2.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,6.00,10.00
,44fbeeb8-4839-492b-9eb1-6f848401896f,6329,39,DAB,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,4.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,3.00,6.00,10.00
,fbf4497d-7261-4d7f-90f1-073f029381a1,6329,49,Nicholas,Misaligned auto. Efficient and quick. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,7.00,9.00
,5ffadd4e-dfc7-45ee-a638-c3a8ec0e5cc1,6329,31,Rahvek,Smooth efficient scoring. auto missed a piece.,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,3.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,7.00,11.00
,a6a0fe5d-006b-49e6-a5bb-88851601402c,6329,24,jason,Started right better than us,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,5.00,7.00
,0ac05dbf-3a0d-4a6b-a153-a1021624fd12,6329,80,Nicholas,,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,8.00,10.00
,0106458a-6a27-4188-a733-2c8496fded54,6329,67,Jennifer,"Cone stuck in robot base, wedged in there!
triple engaged
fast",1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,4.00
,45e8370c-8e7a-4d7c-a302-4b285805678a,6329,86,Jean,,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,2.00,4.00,8.00
,b6628b3b-4200-400c-9547-0c47a32f7c03,6329,55,Gabe,We all know how they are,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,1.00,1.00,4.00,5.00,11.00
,ce3223af-d109-407c-8b08-eb7f84828c57,6329,72,Jean,,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,4.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,5.00,9.00
,aa4f8476-a431-4f3a-a371-0d4e246a00e9,6463,53,Rahcek,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,a1511517-4a81-45b8-93f3-eb7950e14b92,6763,11,evn,Moved and spun once in auto. No top or middle scoring. Accidentally gave the opposing team a cube. Cubes only.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,0.00,3.00
,f0cd4d22-c35a-4292-9b3d-3800717ed044,6763,4,Nicholas,Swerve. can only score in low goals. ,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,0.00,3.00
,c6919ece-1127-4dfa-a468-62d85740459c,6763,23,logan,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,5.00,0.00,6.00
